"","Log_Total_hour_salary","ingtot","y_ingLab_m","y_salary_m","y_salarySec_m","y_ingLab_m_ha","y_salary_m_hu","y_salarySec_m_ha","totalHoursWorked","hoursWorkUsual","hoursWorkActualSecondJob","age","sex","estrato1","maxEducLevel","college","edu_years","exp","oficio","relab","formal","microEmpresa","regSalud","sizeFirm","p6240","ocu","dsi"
"2617",7.86041363061311,5e+05,5e+05,5e+05,NA,2592.59252929688,2592.59252929688,NA,45,45,NA,23,1,2,6,1,11,6,81,1,0,"Small",3,2,6,1,0
"2618",8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,19,0,2,5,0,9,4,77,1,1,"No Small",1,3,1,1,0
"2619",8.64020662190059,1423211,1163211,1e+06,NA,5654.498046875,4861.111328125,NA,48,48,NA,59,0,3,6,1,11,42,53,1,1,"No Small",1,5,1,1,0
"2620",8.97259178306936,1351544.33333333,1351544.375,1180000,NA,7884.0087890625,6883.33349609375,NA,40,40,NA,33,0,3,7,0,13,14,32,1,1,"No Small",1,3,1,1,0
"2621",8.60814971390098,1103044.33333333,1103044.375,910000,NA,5476.10693359375,4517.73046875,NA,47,47,NA,38,1,2,6,1,11,21,3,1,1,"No Small",1,5,1,1,0
"2622",8.08355720076102,375000,375000,375000,NA,3240.74072265625,3240.74072265625,NA,27,27,NA,19,0,2,6,1,11,2,16,1,0,"No Small",1,3,1,1,0
"2623",8.40536879597268,1299687.41666667,1149687.375,1e+06,NA,4471.00634765625,3888.88891601562,NA,60,60,NA,40,1,3,6,1,11,23,40,1,1,"No Small",1,3,1,1,0
"2624",8.75257382887054,1436544.33333333,1301544.375,1100000,NA,6326.95166015625,5347.22216796875,NA,48,48,NA,45,1,1,4,0,5,34,79,1,1,"No Small",1,5,1,1,0
"2625",8.0123210830418,931242,931242,781242,NA,3017.91381835938,2531.802734375,NA,72,72,NA,36,1,2,6,1,11,19,85,1,1,"No Small",1,5,1,1,0
"2626",8.28596203070302,1150286.33333333,1020286.3125,781242,NA,3967.78002929688,3038.16333007812,NA,60,60,NA,32,0,2,6,1,11,15,53,1,1,"No Small",1,4,1,1,0
"2627",8.56134295526505,1075000,1075000,1e+06,NA,5225.6943359375,4861.111328125,NA,48,48,NA,23,1,3,7,0,16,1,2,1,1,"No Small",1,4,1,1,0
"2628",8.52855032928192,1331953,931953,781242,NA,5057.109375,4239.2978515625,NA,43,43,NA,53,0,1,6,1,11,36,55,1,1,"No Small",1,5,1,1,0
"2629",8.79886527222063,1363211,1363211,1200000,NA,6626.72021484375,5833.33349609375,NA,48,48,NA,53,1,1,6,1,11,36,58,1,1,"No Small",1,4,1,1,0
"2630",8.10335986646319,412000,340000,340000,NA,3305.5556640625,3305.5556640625,NA,24,24,NA,20,1,1,6,1,11,3,37,1,0,"No Small",1,3,3,1,0
"2631",9.4844395981909,2254877.66666667,2254877.75,2e+06,NA,13153.453125,11666.6669921875,NA,40,40,NA,24,1,3,7,0,14,4,33,1,1,"No Small",1,5,1,1,0
"2632",8.43846879570261,1058703,950703,781242,NA,4621.47314453125,3797.7041015625,NA,48,48,NA,29,0,3,7,0,14,9,59,1,1,"No Small",1,5,1,1,0
"2633",8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,22,1,3,6,1,11,5,39,1,0,"No Small",1,5,1,1,0
"2634",8.52652132611557,1038211,1038211,950000,NA,5046.85888671875,4618.0556640625,NA,48,48,NA,21,1,3,6,1,11,4,39,1,1,"No Small",1,5,1,1,0
"2635",8.34913135482344,1109453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,56,0,3,5,0,6,44,55,1,1,"No Small",1,3,1,1,0
"2636",9.25402489056235,2449000,2149000,2100000,NA,10446.52734375,10208.3330078125,NA,48,48,NA,30,0,3,7,0,16,8,8,1,1,"No Small",1,5,1,1,0
"2637",8.77344906898716,1329000,1329000,1200000,NA,6460.41650390625,5833.33349609375,NA,48,48,NA,36,1,2,7,0,13,17,97,1,1,"No Small",1,4,1,1,0
"2638",8.44916797381104,960929.416666667,960929.4375,781242,NA,4671.1845703125,3797.7041015625,NA,48,48,NA,37,0,2,6,1,11,20,55,1,1,"No Small",1,5,1,1,0
"2639",8.8348867615265,1626211,1413211,1200000,NA,6869.77587890625,5833.33349609375,NA,48,48,NA,23,1,1,6,1,11,6,98,1,1,"No Small",1,5,1,1,0
"2640",8.51500544848839,1197377.66666667,1197377.625,1e+06,NA,4989.0732421875,4166.66650390625,NA,56,56,NA,20,0,1,6,1,11,3,59,1,1,"No Small",1,5,1,1,0
"2641",8.31466890737492,1040000,840000,840000,NA,4083.33325195312,4083.33325195312,NA,48,48,NA,53,0,3,5,0,7,40,53,1,0,"No Small",3,3,1,1,0
"2642",8.86745874252546,1460000,1460000,1400000,NA,7097.22216796875,6805.5556640625,NA,48,48,NA,37,0,3,7,0,14,17,59,1,1,"No Small",1,5,1,1,0
"2643",8.04273520310181,1150000,8e+05,8e+05,NA,3111.11108398438,3111.11108398438,NA,60,60,NA,34,1,2,3,0,4,24,53,1,0,"Small",NA,2,1,1,0
"2644",8.31789991059811,842718.416666667,842718.4375,781242,NA,4096.5478515625,3797.7041015625,NA,48,48,NA,45,1,2,4,0,5,34,37,1,1,"No Small",1,5,6,1,0
"2645",8.71216583004946,1250000,1250000,1200000,NA,6076.388671875,5833.33349609375,NA,48,48,NA,25,1,2,6,1,11,8,98,1,1,"No Small",1,5,1,1,0
"2646",8.34570168360798,758166.666666667,758166.6875,7e+05,NA,4212.037109375,3888.88891601562,NA,42,42,NA,23,0,2,6,1,11,6,33,1,1,"No Small",1,5,1,1,0
"2647",8.44285030585521,954877.666666667,954877.6875,8e+05,NA,4641.7666015625,3888.88891601562,NA,48,48,NA,28,1,2,6,1,11,11,79,1,0,"No Small",1,4,1,1,0
"2648",8.65082215008182,979687.416666667,979687.4375,830000,NA,5714.84326171875,4841.66650390625,NA,40,40,NA,29,0,3,6,1,11,12,39,1,1,"No Small",1,5,1,1,0
"2649",8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,35,0,2,4,0,5,24,55,1,1,"No Small",1,5,1,1,0
"2650",8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,26,1,2,6,1,11,9,58,1,1,"No Small",1,5,1,1,0
"2651",8.08355720076102,833333.333333333,833333.3125,8e+05,NA,3240.74072265625,3111.11108398438,NA,60,60,NA,64,1,2,4,0,5,53,58,1,0,"Small",1,2,1,1,0
"2652",8.37398544602812,445666.666666667,445666.65625,4e+05,NA,4332.8701171875,3888.88891601562,NA,24,24,NA,44,0,2,6,1,11,27,55,1,1,"Small",1,2,1,1,0
"2653",8.83497332924447,1413333.33333333,1413333.375,1300000,NA,6870.37060546875,6319.4443359375,NA,48,48,NA,49,1,3,6,1,11,32,85,1,1,"No Small",1,4,1,1,0
"2654",9.20109473515066,2038211,2038211,1800000,NA,9907.9697265625,8750,NA,48,48,NA,28,0,2,7,0,16,6,8,1,1,"No Small",1,4,1,1,0
"2655",10.4349324507498,7e+06,7e+06,7e+06,NA,34027.77734375,34027.77734375,NA,48,48,NA,58,1,5,7,0,20,32,6,1,1,"No Small",1,5,1,1,0
"2656",9.53550555074709,2491666.66666667,2491666.75,2300000,NA,13842.5927734375,12777.77734375,NA,42,42,NA,53,0,5,7,0,15,32,7,1,1,"No Small",1,5,1,1,0
"2657",9.4873557225065,1356877.66666667,1356877.625,1180000,NA,13191.8662109375,11472.22265625,NA,24,24,NA,24,1,5,7,0,17,1,13,1,1,"No Small",1,5,1,1,0
"2658",8.49866309200353,1009687.41666667,1009687.4375,8e+05,NA,4908.20263671875,3888.88891601562,NA,48,48,NA,27,0,1,6,1,11,10,74,1,1,"No Small",1,5,1,1,0
"2659",8.79719014478125,1500929.41666667,1360929.375,781242,NA,6615.62890625,3797.7041015625,NA,48,48,NA,48,1,3,6,1,11,31,39,1,1,"No Small",1,5,1,1,0
"2660",8.41745594142544,1712174.41666667,930934.4375,781242,NA,4525.3759765625,3797.7041015625,NA,48,48,NA,47,1,1,6,1,11,30,59,1,1,"No Small",2,5,1,1,0
"2661",7.83668687121439,781242,781242,781242,NA,2531.802734375,2531.802734375,NA,72,72,NA,32,0,1,5,0,9,17,59,3,1,"Small",1,2,1,1,0
"2662",8.41854943406759,931953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,49,1,1,4,0,5,38,37,1,1,"Small",1,2,1,1,0
"2663",7.81389367327301,706000,7e+05,7e+05,NA,2474.74755859375,3402.77783203125,NA,66,48,18,35,1,2,4,0,5,24,95,1,0,"Small",NA,2,1,1,0
"2664",7.16726645005316,1e+05,1e+05,1e+05,NA,1296.29626464844,1296.29626464844,NA,18,18,NA,33,0,2,6,1,11,16,99,1,0,"Small",3,2,4,1,0
"2665",8.12598774574508,869453,869453,781242,NA,3381.2060546875,3038.16333007812,NA,60,60,NA,52,0,3,6,1,11,35,79,1,1,"No Small",1,3,1,1,0
"2666",8.58796223197642,575000,575000,575000,NA,5366.66650390625,5366.66650390625,NA,25,25,NA,27,1,3,7,0,17,4,19,1,0,"No Small",NA,5,3,1,0
"2667",8.7513865617467,1300000,1300000,1300000,NA,6319.4443359375,6319.4443359375,NA,48,48,NA,28,1,3,6,1,11,11,79,1,1,"No Small",1,3,1,1,0
"2668",10.7355178927156,10833333.3333333,10833333,1e+07,NA,45959.59375,42424.2421875,NA,55,55,NA,58,0,5,7,0,22,30,2,1,1,"No Small",2,5,1,1,0
"2669",10.5684639007722,8e+06,8e+06,8e+06,NA,38888.890625,38888.890625,NA,48,48,NA,62,1,5,7,0,21,35,6,1,1,"No Small",1,5,1,1,0
"2670",8.83377187026793,2001000,1941000,1560000,NA,6862.12109375,5515.1513671875,NA,66,66,NA,30,1,3,6,1,11,13,58,2,1,"No Small",2,5,1,1,0
"2671",8.44820028505205,960000,960000,960000,NA,4666.66650390625,4666.66650390625,NA,48,48,NA,26,1,1,6,1,11,9,97,1,1,"No Small",1,5,1,1,0
"2672",8.43082798345534,1200711,1100711,950000,NA,4586.2958984375,3958.33325195312,NA,56,56,NA,27,1,1,6,1,11,10,90,1,1,"No Small",1,5,1,1,0
"2673",8.58270484120542,1098211,1098211,840000,NA,5338.52587890625,4083.33325195312,NA,48,48,NA,24,0,1,6,1,11,7,38,1,1,"No Small",1,5,1,1,0
"2674",10.7507854408251,8e+06,8e+06,8e+06,NA,46666.66796875,46666.66796875,NA,40,40,NA,47,0,5,7,0,18,23,6,1,1,"No Small",1,5,1,1,0
"2675",9.08942746780147,2256666.66666667,2126666.75,2e+06,NA,8861.111328125,8333.3330078125,NA,56,56,NA,49,1,3,7,0,14,29,3,1,1,"Small",1,2,1,1,0
"2676",9.07680897935166,1500000,1500000,1500000,NA,8750,8750,NA,40,40,NA,36,0,3,7,0,14,16,16,1,1,"No Small",1,5,1,1,0
"2677",8.98315950686284,1639083.33333333,1639083.375,1513000,NA,7967.7666015625,7354.861328125,NA,48,48,NA,59,1,2,5,0,9,44,98,1,1,"No Small",1,5,6,1,0
"2678",8.62878426652967,1350000,1150000,1150000,NA,5590.27783203125,5590.27783203125,NA,48,48,NA,56,1,2,6,1,11,39,98,1,1,"No Small",1,5,1,1,0
"2679",8.44589174902576,1074453.33333333,957786.3125,781242,NA,4655.90576171875,3797.7041015625,NA,48,48,NA,29,0,2,6,1,11,12,55,1,1,"No Small",1,4,4,1,0
"2680",8.50226751182926,1013333.33333333,1013333.3125,9e+05,NA,4925.92578125,4375,NA,48,48,NA,52,1,2,6,1,11,35,90,1,1,"No Small",1,3,1,1,0
"2681",8.3067007219413,833333.333333333,833333.3125,8e+05,NA,4050.92578125,3888.88891601562,NA,48,48,NA,47,0,2,5,0,6,35,90,1,1,"No Small",1,4,1,1,0
"2682",9.22387117035423,2085166.66666667,2085166.75,1800000,NA,10136.2275390625,8750,NA,48,48,NA,34,0,2,7,0,13,15,39,2,1,"No Small",1,5,1,1,0
"2683",8.89448740023628,1500000,1500000,1200000,NA,7291.66650390625,5833.33349609375,NA,48,48,NA,22,0,3,7,0,16,0,33,1,1,"No Small",1,3,1,1,0
"2684",11.2362932630457,1.3e+07,1.3e+07,1.2e+07,NA,75833.3359375,70000,NA,40,40,NA,54,0,5,7,0,18,30,12,1,1,"No Small",1,5,1,1,0
"2685",7.97819671858534,8e+05,4e+05,4e+05,NA,2916.66674804688,2916.66674804688,NA,32,32,NA,51,0,2,6,1,11,34,45,1,0,"Small",1,2,1,1,0
"2686",9.53984390806252,2383333.33333333,2383333.25,2200000,NA,13902.77734375,12833.3330078125,NA,40,40,NA,32,1,2,7,0,20,6,13,1,1,"No Small",1,5,1,1,0
"2687",10.4884211930987,9800000,8e+06,8e+06,NA,35897.4375,35897.4375,NA,52,52,NA,39,1,5,7,0,17,16,13,1,1,"No Small",1,5,1,1,0
"2688",9.74398062651586,3800000,3800000,3800000,NA,17051.28125,17051.28125,NA,52,52,NA,35,0,5,7,0,16,13,13,1,1,"No Small",1,5,1,1,0
"2689",8.3067007219413,833333.333333333,833333.3125,8e+05,NA,4050.92578125,3888.88891601562,NA,48,48,NA,39,0,2,6,1,11,22,55,1,1,"No Small",1,5,1,1,0
"2690",8.3067007219413,833333.333333333,833333.3125,8e+05,NA,4050.92578125,3888.88891601562,NA,48,48,NA,19,1,2,7,0,14,0,3,1,1,"No Small",1,4,1,1,0
"2691",8.57048946385484,1084877.66666667,1084877.625,9e+05,NA,5273.71044921875,4375,NA,48,48,NA,41,1,1,3,0,4,31,98,1,1,"No Small",1,5,1,1,0
"2692",8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,51,1,1,4,0,5,40,77,1,1,"No Small",1,4,1,1,0
"2693",8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,20,0,1,6,1,11,3,55,1,1,"No Small",1,4,1,1,0
"2694",8.41854943406759,1131953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,52,0,1,6,1,11,35,53,1,1,"No Small",1,5,1,1,0
"2695",9.44068015568774,1905833.33333333,1079166.625,1e+06,NA,12590.27734375,11666.6669921875,NA,20,20,NA,58,1,5,7,0,17,35,41,1,1,"Small",1,2,1,1,0
"2696",9.47722430517258,2798333.33333333,2798333.25,2500000,NA,13058.888671875,11666.6669921875,NA,50,50,NA,33,1,2,6,1,11,16,30,1,1,"No Small",1,5,1,1,0
"2697",8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,33,0,2,6,1,11,16,59,1,1,"No Small",1,3,1,1,0
"2698",8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,28,1,1,3,0,4,18,97,1,1,"No Small",1,3,1,1,0
"2699",9.13664894466619,1592500,1592500,1500000,NA,9289.5830078125,8750,NA,40,40,NA,36,0,2,7,0,15,15,58,1,1,"No Small",1,5,1,1,0
"2700",8.36603503473016,921119.666666667,921119.6875,781242,NA,4298.55859375,3645.7958984375,NA,50,50,NA,40,1,2,6,1,11,23,84,1,1,"No Small",1,3,1,1,0
"2701",8.50203979631207,2181953,1181953,781242,250000,4924.80419921875,3797.7041015625,7291.66666666667,56,48,8,45,1,1,3,0,2,37,62,1,1,"No Small",1,5,1,1,0
"2702",8.41854943406759,931953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,28,1,1,6,1,11,11,39,1,1,"No Small",1,4,1,1,0
"2703",8.57506531534828,1108211,908211,820000,NA,5297.8974609375,4783.33349609375,NA,40,40,NA,21,1,1,7,0,14,1,39,1,0,"No Small",1,5,1,1,0
"2704",9.27046211001482,2366666.66666667,2366666.75,2e+06,2e+05,10619.658203125,9722.22265625,11666.6666666667,52,48,4,28,0,3,7,0,19,3,33,1,1,"No Small",1,5,1,1,0
"2705",8.95163054982248,1888211,1588211,1200000,NA,7720.47021484375,5833.33349609375,NA,48,48,NA,37,1,3,6,1,11,20,39,1,1,"No Small",1,5,1,1,0
"2706",8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,22,1,1,3,0,4,12,99,1,1,"No Small",1,4,1,1,0
"2707",8.38195029035351,898461,898461,781250,NA,4367.5185546875,3797.7431640625,NA,48,48,NA,19,0,1,6,1,11,2,45,1,1,"No Small",1,5,1,1,0
"2708",8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,22,0,3,6,1,11,5,33,1,1,"No Small",1,4,1,1,0
"2709",7.96670228303346,865000,865000,8e+05,NA,2883.33325195312,2666.66674804688,NA,70,70,NA,41,1,3,6,1,11,24,98,1,1,"No Small",1,5,1,1,0
"2710",8.35682589769501,1207929.41666667,930929.4375,781242,NA,4259.154296875,3574.30981445312,NA,51,51,NA,56,0,2,4,0,5,45,55,1,1,"No Small",1,5,1,1,0
"2711",9.29102394996961,1858333.33333333,1858333.375,1800000,NA,10840.2783203125,10500,NA,40,40,NA,29,0,2,7,0,14,9,39,1,1,"No Small",1,5,1,1,0
"2712",8.50973576631486,1020929.41666667,1020929.4375,781242,NA,4962.8515625,3797.7041015625,NA,48,48,NA,36,0,1,6,1,11,19,97,1,1,"No Small",1,5,1,1,0
"2713",8.41854943406759,931953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,42,0,1,1,0,0,36,55,1,1,"No Small",1,4,1,1,0
"2714",8.38212691610457,898619.666666667,898619.6875,781242,NA,4368.2900390625,3797.7041015625,NA,48,48,NA,19,0,1,7,0,11,2,38,1,1,"No Small",1,5,1,1,0
"2715",8.29404964010203,6e+05,6e+05,6e+05,NA,4000,4000,NA,35,35,NA,49,0,3,5,0,6,37,99,1,0,"No Small",1,3,1,1,0
"2716",8.26587877011078,1e+06,1e+06,1e+06,NA,3888.88891601562,3888.88891601562,NA,60,60,NA,53,1,3,4,0,5,42,59,3,0,"Small",1,1,1,1,0
"2717",9.85644589789507,4007000,4007000,3900000,82000,19080.953125,18958.333984375,19133.3333333333,49,48,1,39,0,3,7,0,18,15,13,2,1,"No Small",2,5,1,1,0
"2718",9.30271763281634,2068211,2068211,1800000,NA,10967.78515625,9545.4541015625,NA,44,44,NA,46,1,3,7,0,16,24,30,1,1,"No Small",1,5,1,1,0
"2719",8.78201132369557,921544.333333333,921544.3125,8e+05,NA,6515.9697265625,5656.5654296875,NA,33,33,NA,24,1,3,7,0,16,2,33,1,1,"No Small",1,5,1,1,0
"2720",8.67134389914528,1800000,8e+05,8e+05,NA,5833.33349609375,5833.33349609375,NA,32,32,NA,86,1,3,6,1,11,69,97,1,1,"No Small",1,3,6,1,0
"2721",8.8271027120059,1168544.33333333,1168544.375,1e+06,NA,6816.5087890625,5833.33349609375,NA,40,40,NA,25,1,3,6,1,11,8,98,1,1,"No Small",1,5,1,1,0
"2722",8.58886765951945,1105000,1105000,1105000,NA,5371.52783203125,5371.52783203125,NA,48,48,NA,33,1,2,6,1,11,16,39,1,1,"No Small",1,5,1,1,0
"2723",9.93122430750773,3525000,3525000,3400000,NA,20562.5,19833.333984375,NA,40,40,NA,29,0,3,7,0,18,5,13,1,1,"No Small",1,5,1,1,0
"2724",9.58763458079622,2500000,2500000,2500000,NA,14583.3330078125,14583.3330078125,NA,40,40,NA,36,1,3,7,0,16,14,16,1,1,"No Small",1,3,1,1,0
"2725",10.0576382602652,4e+06,4e+06,4e+06,NA,23333.333984375,23333.333984375,NA,40,40,NA,36,0,3,7,0,16,14,19,1,1,"No Small",1,5,1,1,0
"2726",8.1605182474775,9e+05,9e+05,9e+05,NA,3500,3500,NA,60,60,NA,20,1,3,6,1,11,3,45,1,0,"No Small",1,5,1,1,0
"2727",8.41854943406759,931953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,61,1,2,6,1,11,44,77,1,1,"No Small",1,5,1,1,0
"2728",8.49279223062728,1153953,961953,781242,NA,4879.4716796875,3962.82177734375,NA,46,46,NA,56,0,2,4,0,5,45,54,3,1,"Small",1,2,1,1,0
"2729",8.40731794237787,921544.333333333,921544.3125,8e+05,NA,4479.7294921875,3888.88891601562,NA,48,48,NA,52,1,3,4,0,5,41,99,1,1,"No Small",1,5,1,1,0
"2730",8.95902595067072,2e+06,2e+06,2e+06,NA,7777.77783203125,7777.77783203125,NA,60,60,NA,44,0,3,7,0,17,21,42,1,1,"No Small",1,4,1,1,0
"2731",8.2013299740879,781242,781242,781242,NA,3645.7958984375,3645.7958984375,NA,50,50,NA,22,1,2,6,1,11,5,84,1,0,"No Small",NA,4,1,1,0
"2732",9.13087622411818,1900000,1900000,1900000,NA,9236.111328125,9236.111328125,NA,48,48,NA,40,0,3,7,0,16,18,3,1,1,"No Small",1,5,1,1,0
"2733",10.7142943236334,9641666.66666667,9641667,8900000,NA,44994.4453125,41533.33203125,NA,50,50,NA,36,1,3,7,0,18,12,21,1,1,"No Small",1,5,1,1,0
"2734",8.44916797381104,960929.416666667,960929.4375,781242,NA,4671.1845703125,3797.7041015625,NA,48,48,NA,24,1,2,5,0,9,9,37,1,1,"No Small",1,4,1,1,0
"2735",8.44916797381104,960929.416666667,960929.4375,781242,NA,4671.1845703125,3797.7041015625,NA,48,48,NA,25,0,2,7,0,13,6,74,1,1,"No Small",1,5,1,1,0
"2736",8.47991035717462,990929.416666667,990929.4375,781242,NA,4817.01806640625,3797.7041015625,NA,48,48,NA,32,1,2,6,1,11,15,97,1,1,"No Small",1,4,1,1,0
"2737",8.53642513277104,1048544.33333333,1048544.3125,825000,NA,5097.09033203125,4010.41674804688,NA,48,48,NA,36,1,2,6,1,11,19,83,1,1,"No Small",1,5,1,1,0
"2738",8.63373804765031,1155711,1155711,930000,NA,5618.03955078125,4520.83349609375,NA,48,48,NA,32,0,2,6,1,11,15,97,1,1,"No Small",1,5,1,1,0
"2739",9.32880043534202,1929877.66666667,1929877.625,1700000,NA,11257.619140625,9916.6669921875,NA,40,40,NA,46,0,3,6,1,11,29,59,1,1,"No Small",1,5,1,1,0
"2740",8.37662852948699,930929.416666667,930929.4375,781242,NA,4344.33740234375,3645.7958984375,NA,50,50,NA,65,1,2,5,0,9,50,98,1,1,"No Small",1,5,1,1,0
"2741",8.41745054648622,1618421.41666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,63,0,2,5,0,8,49,79,1,1,"No Small",1,4,1,1,0
"2742",8.36481874890027,368000,368000,368000,NA,4293.33349609375,4293.33349609375,NA,20,20,NA,24,0,2,7,0,13,5,45,1,0,"No Small",3,3,1,1,0
"2743",8.20134021967633,750000,750000,750000,NA,3645.83325195312,3645.83325195312,NA,48,48,NA,43,0,2,6,1,11,26,45,1,0,"Small",NA,2,1,1,0
"2744",8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,22,1,2,7,0,16,0,8,1,1,"No Small",1,4,1,1,0
"2745",8.38305380149881,1139453,899453,781242,NA,4372.3408203125,3797.7041015625,NA,48,48,NA,41,1,2,5,0,9,26,55,1,1,"Small",1,2,1,1,0
"2746",7.9557238189782,440000,440000,440000,NA,2851.85180664062,2851.85180664062,NA,36,36,NA,38,0,2,6,1,10,22,45,1,0,"Small",1,2,1,1,0
"2747",8.91157608940522,1271544.33333333,1271544.375,1100000,NA,7417.34228515625,6416.66650390625,NA,40,40,NA,19,0,2,7,0,11,2,44,1,1,"No Small",1,5,1,1,0
"2748",8.04273520310181,6e+05,6e+05,6e+05,NA,3111.11108398438,3111.11108398438,NA,45,45,NA,18,0,2,6,1,11,1,45,1,0,"Small",1,2,1,1,0
"2749",8.37020344814193,1631953,1331953,781242,NA,4316.51416015625,2531.802734375,NA,72,72,NA,45,1,2,6,1,11,28,41,1,1,"No Small",1,5,1,1,0
"2750",8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,58,0,2,6,1,11,41,55,1,1,"No Small",1,5,1,1,0
"2751",8.85866060433633,1447211,1447211,1300000,NA,7035.0537109375,6319.4443359375,NA,48,48,NA,32,1,3,7,0,14,12,97,1,1,"No Small",1,5,1,1,0
"2752",8.62635610745024,1147211,1147211,1e+06,NA,5576.72021484375,4861.111328125,NA,48,48,NA,29,0,3,7,0,14,9,39,1,1,"No Small",1,5,1,1,0
"2753",8.78928321908725,1350211,1350211,1200000,NA,6563.52587890625,5833.33349609375,NA,48,48,NA,38,1,2,6,1,11,21,58,1,1,"No Small",1,5,1,1,0
"2754",8.3606362334057,989453,989453,781242,NA,4275.4140625,3375.73706054688,NA,54,54,NA,21,0,1,6,1,10,5,55,1,1,"No Small",1,5,1,1,0
"2755",8.92996177245186,1554166.66666667,1554166.625,1300000,NA,7554.9765625,6319.4443359375,NA,48,48,NA,24,1,2,7,0,14,4,3,1,1,"No Small",1,5,1,1,0
"2756",8.34913135482344,902786.333333333,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,32,0,3,6,1,11,15,97,1,1,"No Small",1,5,1,1,0
"2757",8.95665499207335,1596211,1596211,1508000,NA,7759.35888671875,7330.5556640625,NA,48,48,NA,28,1,2,6,1,11,11,45,1,1,"No Small",1,5,1,1,0
"2758",8.3067007219413,983333.333333333,833333.3125,8e+05,NA,4050.92578125,3888.88891601562,NA,48,48,NA,39,1,2,5,0,6,27,98,1,1,"No Small",1,5,1,1,0
"2759",9.09151515525413,1826666.66666667,1826666.625,1760000,NA,8879.6298828125,8555.5556640625,NA,48,48,NA,44,1,3,6,1,11,27,98,3,1,"Small",1,2,1,1,0
"2760",8.44310368363532,1555119.66666667,955119.6875,781242,NA,4642.94287109375,3797.7041015625,NA,48,48,NA,39,0,3,6,1,11,22,54,3,1,"Small",1,1,1,1,0
"2761",8.01900844407993,781242,781242,781242,NA,3038.16333007812,3038.16333007812,NA,60,60,NA,44,1,3,6,1,10,28,39,1,0,"No Small",NA,3,1,1,0
"2762",8.38829646621633,1054877.66666667,1054877.75,850000,50000,4395.32373046875,4131.9443359375,1458.33333333333,56,48,8,28,0,2,7,0,14,8,3,1,1,"No Small",1,5,1,1,0
"2763",8.44820028505205,960000,960000,850000,NA,4666.66650390625,4131.9443359375,NA,48,48,NA,53,0,1,5,0,7,40,55,1,1,"Small",1,2,1,1,0
"2764",8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,26,1,1,6,1,10,10,53,1,0,"Small",NA,2,1,1,0
"2765",8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,55,1,1,3,0,4,45,58,1,0,"Small",NA,2,1,1,0
"2766",9.92410680785111,3500000,3500000,3500000,NA,20416.666015625,20416.666015625,NA,40,40,NA,34,0,3,7,0,17,11,39,2,1,"No Small",1,5,1,1,0
"2767",8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,29,0,1,6,1,11,12,45,1,1,"No Small",1,5,1,1,0
"2768",8.92205036737526,899453,899453,781242,NA,7495.44189453125,6510.35009765625,NA,28,28,NA,22,0,2,7,0,12,4,33,1,1,"No Small",1,5,3,1,0
"2769",7.75505310449211,4e+05,4e+05,4e+05,NA,2333.33325195312,2333.33325195312,NA,40,40,NA,26,1,2,5,0,9,11,53,1,0,"Small",NA,2,1,1,0
"2770",8.40542787715762,574877.666666667,574877.625,380000,80000,4471.2705078125,4433.33349609375,1866.66666666667,30,20,10,53,0,3,6,1,11,36,55,1,1,"No Small",1,5,1,1,0
"2771",8.3913576675169,906953,906953,781242,NA,4408.79931640625,3797.7041015625,NA,48,48,NA,59,0,3,6,1,10,43,55,1,1,"No Small",1,4,1,1,0
