"Log_Total_hour_salary","ingtot","y_ingLab_m","y_salary_m","y_salarySec_m","y_ingLab_m_ha","y_salary_m_hu","y_salarySec_m_ha","totalHoursWorked","hoursWorkUsual","hoursWorkActualSecondJob","age","sex","estrato1","maxEducLevel","college","edu_years","exp","oficio","relab","formal","microEmpresa","regSalud","sizeFirm","p6240","ocu","dsi"
9.95535945879242,5133333.33333333,4333333.5,4e+06,NA,21064.81640625,19444.4453125,NA,48,48,NA,45,1,3,7,0,17,22,12,2,1,"No Small",1,5,1,1,0
9.09005424281456,2280000,2280000,2e+06,NA,8866.6669921875,7777.77783203125,NA,60,60,NA,34,1,2,7,0,16,12,58,2,1,"No Small",2,5,1,1,0
10.1376809228666,15750000,3250000,3e+06,NA,25277.77734375,23333.333984375,NA,30,30,NA,66,1,5,7,0,16,44,21,1,1,"No Small",1,4,1,1,0
9.73221581475843,6166666.66666667,2166666.75,2e+06,NA,16851.8515625,15555.5556640625,NA,30,30,NA,67,0,5,7,0,14,47,33,1,1,"No Small",1,4,1,1,0
10.139282224261,5208333.33333333,5208333.5,5e+06,NA,25318.287109375,24305.5546875,NA,48,48,NA,29,0,5,7,0,16,7,13,1,1,"No Small",1,5,1,1,0
9.40531301060941,7e+06,2500000,2500000,NA,12152.77734375,12152.77734375,NA,48,48,NA,39,1,5,7,0,16,17,21,1,1,"No Small",1,4,1,1,0
8.32324311280029,847233.333333333,847233.3125,781400,NA,4118.4951171875,3798.47216796875,NA,48,48,NA,48,1,5,3,0,3,39,58,1,1,"Small",1,1,1,1,0
10.8205187133501,9650000,9650000,8600000,NA,50037.03515625,44592.59375,NA,45,45,NA,33,0,2,7,0,19,8,12,2,1,"No Small",1,5,1,1,0
8.23180477558436,966500,966500,9e+05,NA,3758.61108398438,3500,NA,60,60,NA,30,1,3,7,0,16,8,53,1,1,"No Small",1,5,1,1,0
8.3600518950614,879000,879000,850000,NA,4272.91650390625,4131.9443359375,NA,48,48,NA,26,0,3,7,0,13,7,3,1,1,"No Small",1,5,1,1,0
6.96659579644368,62000,50000,50000,NA,1060.60607910156,1060.60607910156,NA,11,11,NA,45,0,3,5,0,9,30,99,1,0,"Small",NA,2,4,1,0
8.01741737700819,540000,390000,390000,NA,3033.33325195312,3033.33325195312,NA,30,30,NA,21,0,3,7,0,14,1,53,1,0,"Small",NA,2,1,1,0
8.6023509798267,716666.666666667,7e+05,7e+05,NA,5444.4443359375,5444.4443359375,NA,30,30,NA,32,1,3,6,1,11,15,58,1,0,"No Small",NA,3,1,1,0
8.26587877011078,6e+05,6e+05,6e+05,NA,3888.88891601562,3888.88891601562,NA,36,36,NA,29,1,3,7,0,13,10,58,1,0,"Small",NA,2,1,1,0
8.1605182474775,950000,9e+05,9e+05,NA,3500,3500,NA,60,60,NA,30,1,3,6,1,11,13,99,1,0,"Small",NA,2,1,1,0
9.22931276808365,2096544.33333333,2096544.375,1900000,NA,10191.53515625,9236.111328125,NA,48,48,NA,30,1,2,7,0,17,7,19,1,1,"No Small",1,4,1,1,0
9.0999525923387,1902144.33333333,1842144.375,1650000,NA,8954.8681640625,8020.83349609375,NA,48,48,NA,34,0,2,7,0,16,12,59,2,1,"No Small",1,5,1,1,0
8.14346546869245,1017500,1017500,950000,NA,3440.8212890625,3212.56030273438,NA,69,69,NA,36,1,2,5,0,9,21,58,1,1,"No Small",1,3,1,1,0
7.28504953802539,512000,2e+05,2e+05,NA,1458.33337402344,1458.33337402344,NA,32,32,NA,41,0,2,6,1,11,24,54,3,0,"Small",3,1,4,1,0
8.30830930253904,869453,869453,781242,NA,4057.447265625,3645.7958984375,NA,50,50,NA,39,1,2,3,0,3,30,98,1,1,"No Small",1,4,1,1,0
6.36875874337222,80000,80000,80000,NA,583.333312988281,583.333312988281,NA,32,32,NA,24,0,2,5,0,9,9,54,3,0,"Small",1,1,4,1,0
8.55031587214234,1063211,1063211,9e+05,NA,5168.38671875,4375,NA,48,48,NA,30,1,2,7,0,14,10,3,1,1,"No Small",1,5,1,1,0
8.80343367351797,1619453,1369453,781242,NA,6657.06298828125,3797.7041015625,NA,48,48,NA,23,1,2,6,1,11,6,39,1,1,"No Small",1,4,1,1,0
8.76566870881764,1318700,1318700,1200000,NA,6410.34716796875,5833.33349609375,NA,48,48,NA,21,0,2,6,1,11,4,33,1,1,"No Small",1,5,1,1,0
8.52984436968408,1041666.66666667,1041666.6875,1e+06,NA,5063.65771484375,4861.111328125,NA,48,48,NA,26,1,3,7,0,15,5,38,1,1,"No Small",1,5,1,1,0
9.13350435818006,1905000,1905000,1800000,NA,9260.4169921875,8750,NA,48,48,NA,38,0,3,7,0,16,16,19,1,1,"No Small",1,4,1,1,0
9.21427364214242,2065250,2065250,1700000,NA,10039.41015625,8263.888671875,NA,48,48,NA,49,1,2,6,1,11,32,3,1,1,"No Small",1,5,1,1,0
8.42139746406528,934611,934611,781400,NA,4543.248046875,3798.47216796875,NA,48,48,NA,56,0,2,6,1,11,39,33,1,1,"No Small",1,5,1,1,0
8.95162865247025,1488945,1488945,1200000,NA,7720.45556640625,6222.22216796875,NA,45,45,NA,29,1,2,7,0,17,6,19,2,1,"No Small",1,5,1,1,0
8.45109856434025,962786.333333333,962786.3125,781242,NA,4680.21142578125,3797.7041015625,NA,48,48,NA,33,1,2,6,1,11,16,38,1,1,"No Small",1,5,1,1,0
8.48094274234534,991953,991953,781242,NA,4821.99365234375,3797.7041015625,NA,48,48,NA,32,1,2,7,0,14,12,39,1,1,"No Small",1,5,1,1,0
9.09207643457228,2475000,2475000,2300000,NA,8884.615234375,8256.41015625,NA,65,65,NA,31,1,2,7,0,13,12,58,2,1,"No Small",2,5,1,1,0
8.97453014396751,1765000,1625000,1500000,NA,7899.3056640625,7291.66650390625,NA,48,48,NA,20,1,2,7,0,13,1,84,1,1,"No Small",1,5,1,1,0
8.46654945986575,730000,550000,550000,NA,4753.08642578125,4753.08642578125,NA,27,27,NA,59,0,2,1,0,0,53,54,3,0,"Small",1,1,4,1,0
8.53303924258675,1245000,1045000,930000,NA,5079.861328125,4520.83349609375,NA,48,48,NA,35,0,2,6,1,11,18,55,1,1,"No Small",1,5,1,1,0
9.88773919556799,3375000,3375000,3e+06,NA,19687.5,17500,NA,40,40,NA,41,1,2,7,0,16,19,11,2,1,"No Small",1,5,1,1,0
8.58433248410776,1100000,1100000,1100000,NA,5347.22216796875,5347.22216796875,NA,48,48,NA,59,1,2,6,1,11,42,80,1,1,"No Small",1,5,1,1,0
8.56906509767252,1890833.33333333,1083333.375,1e+06,NA,5266.2041015625,4861.111328125,NA,48,48,NA,65,0,2,4,0,5,54,54,3,1,"Small",1,1,1,1,0
8.54560202292541,1058211,1058211,970000,NA,5144.0810546875,4715.27783203125,NA,48,48,NA,36,1,2,7,0,13,17,45,1,1,"No Small",1,3,1,1,0
8.27335080566811,806000,806000,806000,NA,3918.0556640625,3918.0556640625,NA,48,48,NA,31,1,2,6,1,11,14,45,1,1,"No Small",1,3,1,1,0
8.83142930508169,1608333.33333333,1408333.375,1300000,NA,6846.06494140625,6319.4443359375,NA,48,48,NA,23,1,2,7,0,16,1,21,1,1,"No Small",1,3,1,1,0
8.38675288698804,1102786.33333333,902786.3125,781242,NA,4388.54443359375,3797.7041015625,NA,48,48,NA,22,0,2,7,0,13,3,21,1,1,"No Small",1,3,1,1,0
8.93757090085193,1458908.66666667,1402908.625,781242,NA,7612.6826171875,4239.2978515625,NA,43,43,NA,43,1,2,4,0,5,32,85,1,1,"No Small",1,5,1,1,0
8.42524193442179,938211,938211,850000,NA,4560.748046875,4131.9443359375,NA,48,48,NA,38,0,2,7,0,13,19,39,1,1,"No Small",1,4,1,1,0
9.15685172136586,1625000,1625000,1500000,NA,9479.1669921875,8750,NA,40,40,NA,43,0,3,7,0,15,22,13,1,1,"No Small",1,5,1,1,0
9.25449013582499,2150000,2150000,1500000,NA,10451.388671875,7291.66650390625,NA,48,48,NA,22,0,3,7,0,13,3,3,1,1,"No Small",1,5,1,1,0
9.5006232342449,2321666.66666667,2291666.75,2100000,NA,13368.0556640625,12250,NA,40,40,NA,33,0,2,7,0,18,9,21,1,1,"No Small",1,5,1,1,0
8.45040589367484,962119.666666667,962119.6875,781242,NA,4676.970703125,3797.7041015625,NA,48,48,NA,40,0,2,6,1,11,23,55,1,1,"No Small",1,5,1,1,0
8.52824304906573,1300000,1300000,1200000,NA,5055.5556640625,4666.66650390625,NA,60,60,NA,44,1,2,5,0,6,32,58,1,1,"No Small",1,5,1,1,0
8.41944318217848,932786.333333333,932786.3125,781242,NA,4534.3779296875,3797.7041015625,NA,48,48,NA,35,1,2,6,1,11,18,97,1,1,"No Small",1,5,1,1,0
8.55292996559253,932744.666666667,932744.6875,781242,NA,5181.9150390625,4340.2333984375,NA,42,42,NA,60,0,2,4,0,5,49,54,3,1,"Small",1,1,1,1,0
8.47303995051207,984144.666666667,984144.6875,781242,NA,4784.03662109375,3797.7041015625,NA,48,48,NA,33,0,2,6,1,11,16,33,1,1,"No Small",1,5,1,1,0
8.41939859989028,932744.666666667,932744.6875,781242,NA,4534.17578125,3797.7041015625,NA,48,48,NA,27,1,2,6,1,11,10,98,1,1,"No Small",1,5,1,1,0
8.84193788830335,1423211,1423211,1200000,NA,6918.38671875,5833.33349609375,NA,48,48,NA,39,1,2,6,1,11,22,95,1,1,"No Small",1,5,1,1,0
8.41854943406759,931953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,37,0,2,6,1,11,20,97,1,1,"Small",1,2,1,1,0
9.376913571802,2025000,2025000,1900000,NA,11812.5,11083.3330078125,NA,40,40,NA,45,1,3,7,0,17,22,12,1,1,"No Small",1,4,1,1,0
10.1754212680198,5400000,5400000,4800000,NA,26250,23333.333984375,NA,48,48,NA,32,0,3,7,0,17,9,12,2,1,"No Small",1,4,1,1,0
9.87531672021229,5101667,4e+06,4e+06,NA,19444.4453125,19444.4453125,NA,48,48,NA,44,0,4,7,0,13,25,45,1,1,"No Small",1,4,1,1,0
8.48174056540982,992744.666666667,992744.6875,781242,NA,4825.84228515625,3797.7041015625,NA,48,48,NA,26,1,2,6,1,11,9,85,1,1,"No Small",1,4,1,1,0
10.3941104490548,8e+06,7e+06,6500000,NA,32666.666015625,30333.333984375,NA,50,50,NA,36,0,4,7,0,17,13,8,1,1,"No Small",1,5,1,1,0
9.3527558049954,2179000,1779000,1580000,NA,11530.5556640625,10240.7412109375,NA,36,36,NA,41,0,4,7,0,16,19,7,1,1,"No Small",1,5,1,1,0
9.84499488500488,2425333.33333333,2425333.25,2200000,NA,18863.703125,17111.111328125,NA,30,30,NA,38,0,2,7,0,18,14,13,2,1,"No Small",2,5,4,1,0
8.4619936344173,1460000,1460000,1400000,NA,4731.4814453125,4537.037109375,NA,72,72,NA,33,1,2,6,1,11,16,58,2,1,"No Small",2,5,6,1,0
9.41803179228428,2532000,2532000,2500000,NA,12308.3330078125,12152.77734375,NA,48,48,NA,38,0,4,7,0,16,16,21,1,1,"No Small",1,4,1,1,0
8.35027512378075,961119.666666667,961119.6875,781242,NA,4231.3447265625,3439.43017578125,NA,53,53,NA,27,1,2,5,0,6,15,87,1,1,"Small",1,2,1,1,0
8.45209347116923,1047078,963744.6875,781242,NA,4684.8701171875,3797.7041015625,NA,48,48,NA,46,0,2,6,1,10,30,83,1,1,"No Small",1,5,1,1,0
10.4444111990362,7066666.66666667,7066666.5,5600000,NA,34351.8515625,27222.22265625,NA,48,48,NA,41,0,4,7,0,16,19,43,1,1,"No Small",1,4,1,1,0
8.35895495339916,878036.333333333,878036.3125,781492,NA,4268.23193359375,3798.91943359375,NA,48,48,NA,26,1,4,7,0,15,5,44,1,1,"No Small",1,5,1,1,0
8.3588501584705,877944.333333333,877944.3125,781400,NA,4267.78466796875,3798.47216796875,NA,48,48,NA,26,1,4,7,0,17,3,44,1,1,"No Small",1,5,1,1,0
9.52309608198008,2812500,2812500,2700000,NA,13671.875,13125,NA,48,48,NA,28,1,4,7,0,16,6,11,1,1,"Small",1,2,1,1,0
8.73327483480204,1918000,1915000,1740000,NA,6206.0185546875,5638.888671875,NA,72,72,NA,49,1,2,6,1,11,32,45,1,1,"No Small",1,4,1,1,0
8.77670438132096,1507500,1500000,1500000,NA,6481.4814453125,6481.4814453125,NA,54,54,NA,53,0,2,4,0,5,42,45,1,0,"No Small",1,4,1,1,0
8.98348351396589,1366345.5,1366345.5,781242,NA,7970.3486328125,4557.2451171875,NA,40,40,NA,28,1,2,7,0,15,7,87,1,1,"No Small",1,4,6,1,0
8.63052187672324,1200000,1200000,1200000,NA,5600,5600,NA,50,50,NA,22,0,2,6,1,11,5,45,1,0,"No Small",1,4,1,1,0
8.34283980427146,9e+05,9e+05,9e+05,NA,4200,4200,NA,50,50,NA,19,1,2,7,0,12,1,45,1,0,"No Small",1,4,1,1,0
8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,37,1,2,6,1,11,20,37,1,1,"No Small",1,3,1,1,0
8.57098098425858,1243700,1243700,1e+06,NA,5276.30322265625,4242.42431640625,NA,55,55,NA,36,0,2,7,0,14,16,32,1,1,"No Small",1,5,1,1,0
9.66174255773311,3900000,3500000,3e+06,NA,15705.1279296875,14583.3330078125,NA,52,48,4,46,0,4,7,0,17,23,2,2,1,"No Small",1,5,6,1,0
8.4150527461791,928700,928700,781700,NA,4514.513671875,3799.9306640625,NA,48,48,NA,31,0,2,6,1,11,14,45,1,1,"Small",1,2,1,1,0
8.95760450284414,2929166.66666667,2929166.75,2500000,NA,7766.72998046875,6628.7880859375,NA,88,88,NA,33,1,2,7,0,16,11,58,2,1,"No Small",2,5,1,1,0
9.51434677532281,2788000,2788000,2788000,NA,13552.77734375,13552.77734375,NA,48,48,NA,24,1,4,7,0,16,2,2,1,1,"No Small",1,4,1,1,0
9.96378537463582,3641666.66666667,3641666.75,3500000,NA,21243.056640625,20416.666015625,NA,40,40,NA,35,1,4,7,0,20,9,13,1,1,"No Small",1,5,1,1,0
8.41939859989028,932744.666666667,932744.6875,781242,NA,4534.17578125,3797.7041015625,NA,48,48,NA,34,0,2,6,1,11,17,34,1,1,"No Small",1,5,1,1,0
9.28952802669611,2226666.66666667,2226666.75,2060000,NA,10824.07421875,10013.888671875,NA,48,48,NA,30,0,2,7,0,18,6,1,1,1,"No Small",1,5,1,1,0
9.8499989019258,3900000,3900000,3600000,NA,18958.333984375,17500,NA,48,48,NA,28,0,2,7,0,18,4,39,1,1,"No Small",1,3,1,1,0
9.92013070558802,4183333.33333333,4183333.5,4e+06,NA,20335.6484375,19444.4453125,NA,48,48,NA,54,1,4,7,0,17,31,31,2,1,"No Small",1,5,1,1,0
10.2437405098915,5300000,5300000,4900000,NA,28106.060546875,25984.84765625,NA,44,44,NA,42,1,4,7,0,18,18,21,2,1,"No Small",1,5,1,1,0
8.41939859989028,932744.666666667,932744.6875,781242,NA,4534.17578125,3797.7041015625,NA,48,48,NA,46,1,1,4,0,5,35,84,1,1,"Small",1,2,1,1,0
8.41157309345873,1388211,1388211,1200000,NA,4498.83203125,3888.88891601562,NA,72,72,NA,22,1,1,6,1,11,5,90,1,1,"No Small",1,4,1,1,0
8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,20,1,1,6,1,11,3,97,1,1,"No Small",1,5,1,1,0
8.67134389914528,1200000,1200000,1200000,NA,5833.33349609375,5833.33349609375,NA,48,48,NA,19,1,2,5,0,9,4,95,1,1,"Small",1,2,1,1,0
10.5678637542292,9462666.66666667,6662667,5546000,NA,38865.55859375,32351.666015625,NA,40,40,NA,53,1,4,7,0,18,29,13,2,1,"No Small",2,5,1,1,0
8.67134389914528,4e+05,4e+05,4e+05,NA,5833.33349609375,5833.33349609375,NA,16,16,NA,28,0,2,5,0,8,14,45,1,0,"Small",3,2,6,1,0
8.89181725368479,1558333.33333333,1558333.375,1500000,NA,7272.22265625,7000,NA,50,50,NA,55,1,3,7,0,18,31,11,1,1,"No Small",1,5,1,1,0
9.83449464617194,3870000,3200000,2900000,NA,18666.666015625,16916.666015625,NA,40,40,NA,29,1,3,7,0,16,7,8,1,1,"No Small",1,5,1,1,0
9.41010158082733,2616666.66666667,2616666.75,2500000,NA,12211.111328125,11666.6669921875,NA,50,50,NA,25,1,3,7,0,15,4,3,1,1,"No Small",1,5,1,1,0
8.38218839243291,936119.666666667,936119.6875,781242,NA,4368.55859375,3645.7958984375,NA,50,50,NA,56,0,3,6,1,11,39,53,1,1,"No Small",1,5,1,1,0
9.06837845283202,1873333.33333333,1673333.375,1590000,NA,8676.54296875,8244.4443359375,NA,45,45,NA,21,0,3,7,0,13,2,50,1,1,"No Small",1,4,1,1,0
8.69196319488938,1225000,1225000,1150000,NA,5954.861328125,5590.27783203125,NA,48,48,NA,26,1,2,6,1,11,9,87,1,1,"No Small",1,5,1,1,0
8.04273520310181,1030000,8e+05,8e+05,NA,3111.11108398438,3111.11108398438,NA,60,60,NA,24,0,2,7,0,13,5,99,1,0,"Small",1,2,1,1,0
8.44820028505205,1e+06,8e+05,8e+05,NA,4666.66650390625,4666.66650390625,NA,40,40,NA,47,0,2,6,1,11,30,54,3,0,"Small",1,2,1,1,0
9.84537283369625,3395000,3235000,2700000,NA,18870.833984375,15750,NA,40,40,NA,39,0,4,7,0,14,19,3,1,1,"No Small",1,5,1,1,0
8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,27,1,2,1,0,0,21,95,1,1,"No Small",1,3,1,1,0
8.01900844407993,781242,781242,781242,NA,3038.16333007812,3038.16333007812,NA,60,60,NA,23,0,2,7,0,13,4,54,3,0,"Small",1,1,1,1,0
9.77687657812564,4525000,3625000,3e+06,NA,17621.52734375,14583.3330078125,NA,48,48,NA,61,1,3,6,1,11,44,39,1,1,"No Small",1,5,1,1,0
9.73729898454055,3484333.33333333,3484333.25,3e+06,NA,16937.73046875,14583.3330078125,NA,48,48,NA,56,0,3,7,0,13,37,59,2,1,"No Small",1,5,1,1,0
9.90487555366049,3433333.33333333,3433333.5,2900000,NA,20027.779296875,16916.666015625,NA,40,40,NA,28,0,3,7,0,18,4,21,2,1,"No Small",1,5,1,1,0
9.48227408745982,2750000,2700000,2700000,NA,13125,13125,NA,48,48,NA,28,1,4,7,0,18,4,8,1,1,"No Small",1,5,1,1,0
8.61123996692727,1130000,1130000,1100000,NA,5493.0556640625,5347.22216796875,NA,48,48,NA,55,0,2,7,0,14,35,45,1,1,"No Small",1,4,1,1,0
8.49533423844022,985366.666666667,985366.6875,825000,NA,4891.89111328125,4095.74462890625,NA,47,47,NA,21,1,2,7,0,14,1,81,1,1,"No Small",1,4,1,1,0
9.9649288444632,3645833.33333333,3645833.25,3500000,NA,21267.361328125,20416.666015625,NA,40,40,NA,40,0,3,7,0,16,18,21,1,1,"No Small",1,4,1,1,0
8.50358242911624,1522000,1522000,1260000,NA,4932.4072265625,4083.33325195312,NA,72,72,NA,40,1,2,7,0,12,22,3,1,1,"No Small",1,5,1,1,0
9.48535571828295,2708333.33333333,2708333.25,2600000,NA,13165.5087890625,12638.888671875,NA,48,48,NA,41,0,3,7,0,16,19,21,1,1,"No Small",1,5,1,1,0
8.26587877011078,1e+06,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,21,1,3,7,0,13,2,53,1,1,"No Small",1,4,1,1,0
8.30161549019765,1100744.66666667,932744.6875,781242,NA,4030.37817382812,3375.73706054688,NA,54,54,NA,41,0,2,6,1,10,25,53,1,1,"No Small",1,5,1,1,0
8.62821330581971,1067786.33333333,957786.3125,781242,NA,5587.0869140625,4557.2451171875,NA,40,40,NA,22,1,2,6,1,11,5,97,1,1,"No Small",1,4,1,1,0
9.88424340988336,5284833.33333333,5044833.5,4711500,NA,19618.796875,18322.5,NA,60,60,NA,62,1,4,7,0,13,43,50,1,1,"No Small",1,5,1,1,0
8.45135507617195,963033.333333333,963033.3125,781000,NA,4681.412109375,3796.52783203125,NA,48,48,NA,24,0,2,7,0,12,6,45,1,1,"No Small",1,3,1,1,0
8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,20,1,2,5,0,8,6,95,1,0,"Small",1,2,1,1,0
8.52984436968408,1041666.66666667,1041666.6875,1e+06,NA,5063.65771484375,4861.111328125,NA,48,48,NA,25,0,2,7,0,11,8,38,1,1,"No Small",1,5,1,1,0
9.35752249175308,2383333.33333333,2383333.5,2200000,NA,11585.6494140625,10694.4443359375,NA,48,48,NA,24,1,2,7,0,16,2,2,1,1,"No Small",1,4,1,1,0
8.45105526691474,1362744.66666667,962744.6875,781242,NA,4680.0087890625,3797.7041015625,NA,48,48,NA,54,1,1,4,0,5,43,76,1,1,"No Small",1,5,1,1,0
8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,19,1,1,6,1,11,2,33,1,0,"No Small",1,3,1,1,0
9.12817660133399,2004877.66666667,1894877.75,1200000,NA,9211.2109375,5833.33349609375,NA,48,48,NA,32,1,2,6,1,11,15,37,1,1,"No Small",1,5,1,1,0
8.72497910307315,1266119.66666667,1266119.625,781242,NA,6154.748046875,3797.7041015625,NA,48,48,NA,29,0,2,6,1,11,12,33,1,1,"No Small",1,5,1,1,0
9.31000292723366,2083333.33333333,2083333.375,2e+06,NA,11047.98046875,10606.060546875,NA,44,44,NA,26,1,4,7,0,18,2,2,1,1,"No Small",1,4,1,1,0
8.91111636093848,1588700,1588700,1500000,NA,7413.93310546875,7000,NA,50,50,NA,64,1,2,6,1,11,47,98,2,1,"No Small",1,5,1,1,0
9.46212179189396,5211500,4961500,4774000,NA,12863.1484375,12377.037109375,NA,90,90,NA,46,0,3,7,0,16,24,11,1,1,"No Small",1,5,1,1,0
8.77420126507472,1108333.33333333,1108333.375,1e+06,NA,6465.27783203125,5833.33349609375,NA,40,40,NA,25,0,3,7,0,14,5,33,1,1,"No Small",1,5,1,1,0
9.11763093815763,1562500,1562500,1500000,NA,9114.5830078125,8750,NA,40,40,NA,27,1,4,6,1,11,10,53,1,1,"No Small",1,3,1,1,0
7.82404601085629,9e+05,9e+05,9e+05,NA,2500,2500,NA,84,84,NA,41,1,2,6,1,11,24,38,1,0,"Small",3,1,1,1,0
8.41939859989028,932744.666666667,932744.6875,781242,NA,4534.17578125,3797.7041015625,NA,48,48,NA,68,1,2,5,0,7,55,84,1,1,"No Small",1,5,1,1,0
8.68092455944141,1262033.33333333,1262033.375,1060000,NA,5889.4892578125,4946.66650390625,NA,50,50,NA,30,0,2,7,0,15,9,39,1,1,"No Small",1,5,1,1,0
8.2250567468168,4e+05,4e+05,4e+05,NA,3733.33325195312,3733.33325195312,NA,25,25,NA,61,0,3,6,1,11,44,36,1,0,"No Small",1,4,1,1,0
8.88939286014156,1492377.66666667,1492377.625,1300000,NA,7254.61328125,6319.4443359375,NA,48,48,NA,38,0,3,6,1,11,21,45,1,1,"No Small",1,5,1,1,0
9.18216953965234,320000,250000,250000,NA,9722.22265625,9722.22265625,NA,6,6,NA,20,1,3,7,0,12,2,84,1,0,"Small",NA,2,3,1,0
10.3508605029184,6033333.33333333,6033333.5,5700000,NA,31283.951171875,29555.5546875,NA,45,45,NA,32,1,3,7,0,14,12,33,1,1,"No Small",1,5,1,1,0
9.69299508306119,3333333.33333333,3333333.25,3200000,NA,16203.703125,15555.5556640625,NA,48,48,NA,33,0,3,7,0,16,11,11,1,1,"No Small",1,4,1,1,0
8.73588238366176,1266666.66666667,1066666.625,1e+06,NA,6222.22216796875,5833.33349609375,NA,40,40,NA,42,0,2,5,0,7,29,54,3,1,"Small",1,2,1,1,0
8.71056455756814,1300000,1300000,1300000,NA,6066.66650390625,6066.66650390625,NA,50,50,NA,22,1,2,7,0,13,3,53,1,1,"No Small",1,4,1,1,0
8.35021996285913,870400,870400,781700,NA,4231.111328125,3799.9306640625,NA,48,48,NA,34,0,2,6,1,11,17,55,1,1,"Small",1,2,1,1,0
8.6438077736291,1433333.33333333,1313333.375,1100000,NA,5674.8974609375,4753.08642578125,NA,54,54,NA,35,1,2,6,1,11,18,37,1,1,"No Small",1,4,1,1,0
7.83509586850579,650000,650000,650000,NA,2527.77783203125,2527.77783203125,NA,60,60,NA,20,0,3,6,1,11,3,45,1,0,"Small",NA,2,1,1,0
8.62517181005268,954877.666666667,954877.6875,8e+05,NA,5570.11962890625,4666.66650390625,NA,40,40,NA,61,0,2,6,1,11,44,54,3,0,"Small",2,1,1,1,0
8.99360628977049,2103333.33333333,1863333.375,1720000,NA,8051.4404296875,7432.0986328125,NA,54,54,NA,33,1,1,6,1,11,16,98,1,1,"No Small",1,5,1,1,0
8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,30,0,1,7,0,15,9,39,1,1,"No Small",1,5,1,1,0
8.41939859989028,932744.666666667,932744.6875,781242,NA,4534.17578125,3797.7041015625,NA,48,48,NA,28,0,1,6,1,11,11,39,1,1,"No Small",1,5,1,1,0
8.792208537723,1354166.66666667,1354166.625,1300000,NA,6582.75439453125,6319.4443359375,NA,48,48,NA,27,0,4,7,0,14,7,70,1,1,"No Small",1,4,1,1,0
8.1605182474775,2540000,360000,360000,NA,3500,3500,NA,24,24,NA,54,0,3,7,0,14,34,53,1,0,"Small",3,2,4,1,0
8.37573684070891,1736119.66666667,1116119.625,781242,NA,4340.46533203125,3038.16333007812,NA,60,60,NA,61,1,2,4,0,5,50,97,1,1,"No Small",1,5,1,1,0
8.65453670563595,1283333.33333333,983333.3125,9e+05,NA,5736.11083984375,5250,NA,40,40,NA,60,0,2,3,0,4,50,54,3,0,"Small",1,2,1,1,0
8.41939859989028,932744.666666667,932744.6875,781242,NA,4534.17578125,3797.7041015625,NA,48,48,NA,50,0,1,5,0,8,36,79,1,1,"No Small",1,5,1,1,0
7.9373746961633,3e+05,3e+05,3e+05,NA,2800,2800,NA,25,25,NA,26,0,1,7,0,14,6,39,1,0,"Small",NA,2,4,1,0
8.57075589604795,1085166.66666667,1085166.625,1e+06,NA,5275.11572265625,4861.111328125,NA,48,48,NA,31,1,2,7,0,13,12,58,1,1,"No Small",1,5,1,1,0
8.24215197932255,869453,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,21,0,3,6,1,11,4,34,1,1,"No Small",1,5,1,1,0
7.28504953802539,450000,450000,450000,NA,1458.33337402344,1458.33337402344,NA,72,72,NA,33,1,2,5,0,8,19,79,1,0,"No Small",NA,4,1,1,0
8.27586870130835,841700,841700,781700,NA,3927.93334960938,3647.93334960938,NA,50,50,NA,33,1,2,5,0,7,20,98,1,1,"Small",1,2,1,1,0
8.33020474599349,888700,888700,8e+05,NA,4147.2666015625,3733.33325195312,NA,50,50,NA,30,0,2,5,0,9,15,40,1,1,"Small",1,2,1,1,0
8.48513446520927,996119.666666667,996119.6875,781242,NA,4842.24853515625,3797.7041015625,NA,48,48,NA,33,0,2,6,1,11,16,55,1,1,"No Small",1,5,1,1,0
8.41745054648622,1130929.41666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,24,0,2,7,0,13,5,39,1,1,"No Small",1,5,1,1,0
8.58160145504723,1097000,1097000,905000,NA,5332.638671875,4399.3056640625,NA,48,48,NA,27,1,3,7,0,18,3,38,1,1,"No Small",1,5,1,1,0
8.24087424312481,1170366.66666667,1170366.625,920000,NA,3792.85473632812,2981.4814453125,NA,72,72,NA,30,1,2,5,0,9,15,9,1,1,"No Small",1,4,1,1,0
10.6112838426194,7158333.33333333,6958333.5,5e+06,NA,40590.27734375,29166.666015625,NA,40,40,NA,37,1,5,7,0,18,13,2,2,1,"No Small",1,5,1,1,0
